4257,Jason Heltzer,97120,past_investor,154
7200,Gabe Greenbaum,96104,past_investor,154
11984,Joseph Dwyer,95839,past_investor,154
58030,Brian Hand,56990,past_investor,154
55654,Ira Weiss,54142,past_investor,154
34693,Tom West,32768,past_investor,154
5427,Kevin Willer,25906,past_investor,154
661,Uzi Shmilovici,148,founder,154
6669,Imo Udom,1717106,founder,160
18278,Jaime Romero,1717105,founder,160
691279,Christopher James Ellis,1551766,employee,160
455120,Shotaro Asano,986857,past_investor,160
150733,Mariana Garcia,966754,employee,160
248404,Takuo Suzuki,594450,past_investor,160
5930,Freada Kapor Klein,152129,past_investor,160
77,Mitch Kapor,152128,past_investor,160
48620,Philip Berry,46568,advisor,160
1274,Paul Singh,42609,past_investor,160
672,Rodrigo Martinez,40615,founder,160
18967,Pedro Torres Picón,40258,past_investor,160
144,Dave McClure,34202,past_investor,160
2719,Christine Tsai,32497,past_investor,160
36163,Ignacio Rovirosa,12117,founder,160
677,Bikram Perhar,156,founder,163
683,Greg Davis,845474,founder,166
194776,Gordon Ho,471035,attorney,166
98695,Daniel Goldfarb,338181,past_investor,166
40424,Dillon McDonald,320999,past_investor,166
110259,Robert Koch,320892,board_member,166
301,Dave Graham,319917,past_investor,166
131399,Vishnu Amble,238880,past_investor,166
115718,Jeff Howard,204686,employee,166
110107,Paul Hamilton,193043,advisor,166
110259,Robert Koch,193042,advisor,166
49103,Rick Desai,154947,past_investor,166
17160,James D Tollman,96779,past_investor,166
82632,Colin Davis,23430,founder,166
26929,Vishnu Amble,23429,advisor,166
683,Greg Davis,159,employee,166
897505,Alina Mitchell,1935319,employee,167
758521,GiGi Xu,1934163,employee,167
670287,Natalie Samuels,1902914,employee,167
864903,Mikaela Stamas,1887040,employee,167
826217,Ariel Lebowits,1806237,past_investor,167
753959,Olivia Alexe,1776530,employee,167
80041,Derek Bender,1751566,employee,167
305456,Craig Butler,1676917,employee,167
2601,Tom Chiu,1639689,past_investor,167
148,Auren Hoffman,1623369,past_investor,167
506232,Luke Skinner,1592315,employee,167
293634,Andrew Stewart,1558973,employee,167
8811,Paul Lee,1467673,past_investor,167
640550,Naomi Balagot,1434547,employee,167
466913,Derek van der Schroeff,1428424,employee,167
53720,Marco Giberti,1407553,board_member,167
43,Paul Bragiel,1403134,past_investor,167
623758,Savannah Wright,1398319,employee,167
585380,Dylan Campbell,1372168,employee,167
486801,Brett R. Highley,1256211,employee,167
530452,Justin Gonzalez,1190632,employee,167
101,Mike Maples,1190607,past_investor,167
76308,Pete Ryan,1187515,employee,167
3860,Duncan Davidson,1184238,board_member,167
